gene_id_x,snp_count,exon_length,snp_density,gene_norm_x,gene_map,gene_id_y,expression,gene_norm_y
rna-NM_001272195.1,226,6755,0.033456698741672834,NM_001272195,FBgn0261444,FBgn0261444,92.28063241106719,FBgn0261444
rna-NM_001258531.2,190,6037,0.031472585721384796,NM_001258531,FBgn0261444,FBgn0261444,92.28063241106719,FBgn0261444
rna-NM_166872.3,186,6097,0.030506806626209613,NM_166872,FBgn0261444,FBgn0261444,92.28063241106719,FBgn0261444
rna-NM_001316631.1,186,6097,0.030506806626209613,NM_001316631,FBgn0261444,FBgn0261444,92.28063241106719,FBgn0261444
rna-NM_130542.4,171,2890,0.05916955017301038,NM_130542,FBgn0026876,FBgn0026876,21.359683794466417,FBgn0026876
rna-NM_001297840.1,460,6975,0.06594982078853047,NM_001297840,FBgn0028550,FBgn0028550,8.445059288537546,FBgn0028550
rna-NM_138988.4,463,7025,0.06590747330960854,NM_138988,FBgn0028550,FBgn0028550,8.445059288537546,FBgn0028550
rna-NM_001272196.2,463,7025,0.06590747330960854,NM_001272196,FBgn0028550,FBgn0028550,8.445059288537546,FBgn0028550
rna-NM_166875.3,335,5157,0.0649602482063215,NM_166875,FBgn0025641,FBgn0025641,81.4901185770751,FBgn0025641
rna-NM_001272197.1,354,5414,0.06538603620243813,NM_001272197,FBgn0025641,FBgn0025641,81.4901185770751,FBgn0025641
rna-NM_130544.4,291,4274,0.06808610201216658,NM_130544,FBgn0025641,FBgn0025641,81.4901185770751,FBgn0025641
rna-NM_001297842.1,342,5323,0.0642494833740372,NM_001297842,FBgn0025641,FBgn0025641,81.4901185770751,FBgn0025641
rna-NM_166876.3,343,5365,0.06393289841565704,NM_166876,FBgn0025641,FBgn0025641,81.4901185770751,FBgn0025641
rna-NM_001201593.2,359,5470,0.06563071297989032,NM_001201593,FBgn0025641,FBgn0025641,81.4901185770751,FBgn0025641
rna-NM_130545.3,342,6581,0.05196778605075217,NM_130545,FBgn0004650,FBgn0004650,24.483399209486244,FBgn0004650
rna-NM_001297843.1,273,4397,0.06208778712758699,NM_001297843,FBgn0024366,FBgn0024366,1.9474308300395278,FBgn0024366
rna-NM_130546.3,258,4457,0.05788647072021539,NM_130546,FBgn0024366,FBgn0024366,1.9474308300395278,FBgn0024366
rna-NM_166878.3,149,2347,0.06348530038346825,NM_166878,FBgn0024362,FBgn0024362,37.47430830039526,FBgn0024362
rna-NM_001272199.2,129,1989,0.06485671191553545,NM_001272199,FBgn0024362,FBgn0024362,37.47430830039526,FBgn0024362
rna-NM_001272200.1,124,2243,0.055283102987070884,NM_001272200,FBgn0024360,FBgn0024360,10.655335968379433,FBgn0024360
rna-NM_130548.3,131,2319,0.05648986632169038,NM_130548,FBgn0024360,FBgn0024360,10.655335968379433,FBgn0024360
rna-NM_206602.2,93,1374,0.06768558951965066,NM_206602,FBgn0024360,FBgn0024360,10.655335968379433,FBgn0024360
rna-NM_001297844.1,190,3887,0.04888088500128634,NM_001297844,FBgn0024365,FBgn0024365,51.798418972332016,FBgn0024365
rna-NM_001272202.1,176,3620,0.04861878453038674,NM_001272202,FBgn0024365,FBgn0024365,51.798418972332016,FBgn0024365
rna-NM_130549.3,176,3623,0.04857852608335633,NM_130549,FBgn0024365,FBgn0024365,51.798418972332016,FBgn0024365
rna-NM_130550.3,136,2460,0.055284552845528454,NM_130550,FBgn0024364,FBgn0024364,38.873517786561266,FBgn0024364
rna-NM_058144.3,81,1114,0.07271095152603231,NM_058144,FBgn0000826,FBgn0000826,31.096442687747057,FBgn0000826
rna-NM_001297846.1,210,3635,0.0577716643741403,NM_001297846,FBgn0024987,FBgn0024987,155.21343873517787,FBgn0024987
rna-NM_001297845.1,179,3096,0.05781653746770026,NM_001297845,FBgn0024987,FBgn0024987,155.21343873517787,FBgn0024987
rna-NM_206603.3,178,3055,0.058265139116202944,NM_206603,FBgn0024987,FBgn0024987,155.21343873517787,FBgn0024987
rna-NM_130552.3,174,2945,0.05908319185059423,NM_130552,FBgn0024987,FBgn0024987,155.21343873517787,FBgn0024987
rna-NM_166880.2,169,2853,0.05923589204346302,NM_166880,FBgn0023169,FBgn0023169,128.45454545454547,FBgn0023169
rna-NM_206604.2,164,2739,0.059875867104782765,NM_206604,FBgn0023169,FBgn0023169,128.45454545454547,FBgn0023169
rna-NM_057965.4,160,2708,0.059084194977843424,NM_057965,FBgn0023169,FBgn0023169,128.45454545454547,FBgn0023169
rna-NM_143733.2,44,831,0.052948255114320095,NM_143733,FBgn0024986,FBgn0024986,16.561264822134387,FBgn0024986
rna-NM_166885.3,154,3697,0.04165539626724371,NM_166885,FBgn0052813,FBgn0052813,1.4671936758893336,FBgn0052813
rna-NM_166881.4,147,3726,0.039452495974235106,NM_166881,FBgn0052813,FBgn0052813,1.4671936758893336,FBgn0052813
rna-NM_001297849.1,155,3585,0.043235704323570434,NM_001297849,FBgn0052813,FBgn0052813,1.4671936758893336,FBgn0052813
rna-NM_130553.4,152,3511,0.04329250925662204,NM_130553,FBgn0052813,FBgn0052813,1.4671936758893336,FBgn0052813
rna-NM_001382062.1,150,3484,0.04305396096440873,NM_001382062,FBgn0052813,FBgn0052813,1.4671936758893336,FBgn0052813
rna-NM_001297847.1,150,3484,0.04305396096440873,NM_001297847,FBgn0052813,FBgn0052813,1.4671936758893336,FBgn0052813
rna-NM_001297848.1,137,3220,0.04254658385093168,NM_001297848,FBgn0052813,FBgn0052813,1.4671936758893336,FBgn0052813
rna-NM_166883.4,192,4058,0.04731394775751602,NM_166883,FBgn0052813,FBgn0052813,1.4671936758893336,FBgn0052813
rna-NM_166884.4,156,3438,0.04537521815008726,NM_166884,FBgn0052813,FBgn0052813,1.4671936758893336,FBgn0052813
rna-NM_166882.3,143,3254,0.0439459127228027,NM_166882,FBgn0052813,FBgn0052813,1.4671936758893336,FBgn0052813
rna-NM_001272203.1,180,3799,0.04738088970781785,NM_001272203,FBgn0024985,FBgn0024985,133.39525691699606,FBgn0024985
rna-NM_130554.3,179,3784,0.04730443974630021,NM_130554,FBgn0024985,FBgn0024985,133.39525691699606,FBgn0024985
rna-NM_001272204.1,162,3603,0.044962531223980015,NM_001272204,FBgn0024985,FBgn0024985,133.39525691699606,FBgn0024985
rna-NM_001258532.1,1271,20736,0.061294367283950615,NM_001258532,FBgn0259108,FBgn0259108,0.8138339920948606,FBgn0259108
rna-NM_001169161.3,1380,22255,0.0620085374073242,NM_001169161,FBgn0259108,FBgn0259108,0.8138339920948606,FBgn0259108
rna-NM_001103394.3,1194,19300,0.061865284974093264,NM_001103394,FBgn0259108,FBgn0259108,0.8138339920948606,FBgn0259108
rna-NM_130556.2,100,1713,0.05837711617046118,NM_130556,FBgn0027795,FBgn0027795,2.162845849802372,FBgn0027795
rna-NM_130557.3,181,3382,0.05351862803075103,NM_130557,FBgn0027794,FBgn0027794,3.0039525691699622,FBgn0027794
rna-NM_130558.3,38,870,0.04367816091954023,NM_130558,FBgn0027793,FBgn0027793,1.5699604743083002,FBgn0027793
rna-NM_001297850.1,120,2176,0.05514705882352941,NM_001297850,FBgn0266284,FBgn0266284,26.65335968379447,FBgn0266284
rna-NM_130559.3,108,2040,0.052941176470588235,NM_130559,FBgn0266284,FBgn0266284,26.65335968379447,FBgn0266284
rna-NM_130560.4,112,1634,0.06854345165238677,NM_130560,FBgn0027791,FBgn0027791,18.04466403162055,FBgn0027791
rna-NM_166887.3,70,1399,0.05003573981415296,NM_166887,FBgn0013720,FBgn0013720,92.74308300395256,FBgn0013720
rna-NM_001038731.1,73,1360,0.05367647058823529,NM_001038731,FBgn0013720,FBgn0013720,92.74308300395256,FBgn0013720
rna-NM_130563.4,68,1289,0.05275407292474787,NM_130563,FBgn0013720,FBgn0013720,92.74308300395256,FBgn0013720
rna-NM_166888.3,84,1466,0.0572987721691678,NM_166888,FBgn0025382,FBgn0025382,2.9189723320158145,FBgn0025382
rna-NM_130565.4,90,1564,0.05754475703324808,NM_130565,FBgn0025382,FBgn0025382,2.9189723320158145,FBgn0025382
rna-NM_001347750.1,54,1493,0.0361687876758205,NM_001347750,FBgn0260986,FBgn0260986,27.640316205533598,FBgn0260986
rna-NM_001297854.1,47,1336,0.035179640718562874,NM_001297854,FBgn0260986,FBgn0260986,27.640316205533598,FBgn0260986
rna-NM_130566.3,47,1333,0.035258814703675916,NM_130566,FBgn0260986,FBgn0260986,27.640316205533598,FBgn0260986
rna-NM_130567.3,115,2082,0.05523535062439962,NM_130567,FBgn0025381,FBgn0025381,8.144268774703555,FBgn0025381
rna-NM_001297855.1,147,2672,0.05501497005988024,NM_001297855,FBgn0025381,FBgn0025381,8.144268774703555,FBgn0025381
rna-NM_166889.2,56,1083,0.05170821791320406,NM_166889,FBgn0003517,FBgn0003517,1022.7667984189724,FBgn0003517
rna-NM_001297856.1,64,1088,0.058823529411764705,NM_001297856,FBgn0003517,FBgn0003517,1022.7667984189724,FBgn0003517
rna-NM_057402.5,64,1109,0.057709648331830475,NM_057402,FBgn0003517,FBgn0003517,1022.7667984189724,FBgn0003517
rna-NM_166890.3,56,1035,0.05410628019323672,NM_166890,FBgn0003517,FBgn0003517,1022.7667984189724,FBgn0003517
rna-NM_001297857.1,228,4686,0.04865556978233035,NM_001297857,FBgn0025394,FBgn0025394,400.44268774703556,FBgn0025394
rna-NM_130570.3,136,3254,0.04179471419791026,NM_130570,FBgn0025394,FBgn0025394,400.44268774703556,FBgn0025394
rna-NM_001297858.1,119,2776,0.042867435158501443,NM_001297858,FBgn0025394,FBgn0025394,400.44268774703556,FBgn0025394
rna-NM_001201595.2,280,5100,0.054901960784313725,NM_001201595,FBgn0025390,FBgn0025390,2.896047430830042,FBgn0025390
rna-NM_001297860.1,391,6772,0.057737743650324864,NM_001297860,FBgn0025390,FBgn0025390,2.896047430830042,FBgn0025390
rna-NM_130571.3,378,6411,0.058961160505381374,NM_130571,FBgn0025390,FBgn0025390,2.896047430830042,FBgn0025390
rna-NM_057938.5,173,3161,0.054729515975956974,NM_057938,FBgn0000482,FBgn0000482,2.2391304347826115,FBgn0000482
rna-NM_130576.4,56,829,0.06755126658624849,NM_130576,FBgn0023530,FBgn0023530,5.532806324110658,FBgn0023530
rna-NM_001272206.1,187,3038,0.061553653719552334,NM_001272206,FBgn0001189,FBgn0001189,21.841897233201582,FBgn0001189
rna-NM_130577.4,170,2540,0.06692913385826772,NM_130577,FBgn0001189,FBgn0001189,21.841897233201582,FBgn0001189
rna-NM_001272211.3,292,6728,0.043400713436385255,NM_001272211,FBgn0023531,FBgn0023531,36.055335968379445,FBgn0023531
rna-NM_001272210.3,292,6791,0.04299808570166397,NM_001272210,FBgn0023531,FBgn0023531,36.055335968379445,FBgn0023531
rna-NM_001272208.2,292,6875,0.04247272727272727,NM_001272208,FBgn0023531,FBgn0023531,36.055335968379445,FBgn0023531
rna-NM_001258537.3,292,6941,0.042068866157614175,NM_001258537,FBgn0023531,FBgn0023531,36.055335968379445,FBgn0023531
rna-NM_130578.3,182,4653,0.03911454975284762,NM_130578,FBgn0023531,FBgn0023531,36.055335968379445,FBgn0023531
rna-NM_001272207.1,182,4653,0.03911454975284762,NM_001272207,FBgn0023531,FBgn0023531,36.055335968379445,FBgn0023531
rna-NM_001272209.3,181,4661,0.03883286848315812,NM_001272209,FBgn0023531,FBgn0023531,36.055335968379445,FBgn0023531
rna-NM_001258535.3,191,4697,0.040664253779007876,NM_001258535,FBgn0023531,FBgn0023531,36.055335968379445,FBgn0023531
rna-NM_001258538.3,191,4741,0.04028685931238135,NM_001258538,FBgn0023531,FBgn0023531,36.055335968379445,FBgn0023531
rna-NM_001258536.2,134,3799,0.03527244011581995,NM_001258536,FBgn0023531,FBgn0023531,36.055335968379445,FBgn0023531
rna-NM_166899.2,45,2636,0.01707132018209408,NM_166899,FBgn0023531,FBgn0023531,36.055335968379445,FBgn0023531
gene-Dmel_CR14798,73,898,0.08129175946547884,CR14798,FBgn0029588,FBgn0029588,2.8822134387351817,FBgn0029588
rna-NM_001272213.1,109,2047,0.05324865657059111,NM_001272213,FBgn0023130,FBgn0023130,51.49802371541502,FBgn0023130
rna-NM_057961.5,117,2210,0.052941176470588235,NM_057961,FBgn0023130,FBgn0023130,51.49802371541502,FBgn0023130
rna-NM_001272212.1,118,2218,0.05320108205590622,NM_001272212,FBgn0023130,FBgn0023130,51.49802371541502,FBgn0023130
rna-NM_001258549.1,166,3319,0.05001506477854775,NM_001258549,FBgn0283741,FBgn0283741,22.877470355731226,FBgn0283741
rna-NM_001258551.1,161,2821,0.05707196029776675,NM_001258551,FBgn0283741,FBgn0283741,22.877470355731226,FBgn0283741
rna-NM_001258552.1,200,3749,0.05334755934915977,NM_001258552,FBgn0283741,FBgn0283741,22.877470355731226,FBgn0283741
rna-NM_001201599.2,194,3629,0.053458252962248556,NM_001201599,FBgn0283741,FBgn0283741,22.877470355731226,FBgn0283741
rna-NM_001258550.1,144,2784,0.05172413793103448,NM_001258550,FBgn0283741,FBgn0283741,22.877470355731226,FBgn0283741
rna-NM_130589.3,162,3467,0.046726276319584654,NM_130589,FBgn0283741,FBgn0283741,22.877470355731226,FBgn0283741
rna-NM_166908.2,164,2934,0.05589638718473074,NM_166908,FBgn0283741,FBgn0283741,22.877470355731226,FBgn0283741
rna-NM_001272214.1,202,3700,0.05459459459459459,NM_001272214,FBgn0283741,FBgn0283741,22.877470355731226,FBgn0283741
rna-NM_001201600.2,203,3806,0.053336836573830794,NM_001201600,FBgn0283741,FBgn0283741,22.877470355731226,FBgn0283741
rna-NM_166907.2,155,3100,0.05,NM_166907,FBgn0283741,FBgn0283741,22.877470355731226,FBgn0283741
rna-NM_166906.2,149,2876,0.05180806675938804,NM_166906,FBgn0283741,FBgn0283741,22.877470355731226,FBgn0283741
rna-NM_001258548.2,265,6954,0.038107563991947084,NM_001258548,FBgn0026086,FBgn0026086,26.490118577075098,FBgn0026086
rna-NM_001297862.1,272,6823,0.03986516195222043,NM_001297862,FBgn0026086,FBgn0026086,26.490118577075098,FBgn0026086
rna-NM_166903.3,257,6645,0.03867569601203913,NM_166903,FBgn0026086,FBgn0026086,26.490118577075098,FBgn0026086
rna-NM_001258547.2,79,2839,0.027826699542092288,NM_001258547,FBgn0026086,FBgn0026086,26.490118577075098,FBgn0026086
rna-NM_001038732.3,125,3451,0.036221385105766446,NM_001038732,FBgn0026086,FBgn0026086,26.490118577075098,FBgn0026086
rna-NM_130584.4,75,2648,0.028323262839879154,NM_130584,FBgn0026086,FBgn0026086,26.490118577075098,FBgn0026086
rna-NM_001258545.2,82,2692,0.030460624071322436,NM_001258545,FBgn0026086,FBgn0026086,26.490118577075098,FBgn0026086
rna-NM_001258546.2,43,2042,0.021057786483839373,NM_001258546,FBgn0026086,FBgn0026086,26.490118577075098,FBgn0026086
rna-NM_001258542.2,49,2073,0.02363724071394115,NM_001258542,FBgn0026086,FBgn0026086,26.490118577075098,FBgn0026086
rna-NM_001258544.2,82,2867,0.0286013254272759,NM_001258544,FBgn0026086,FBgn0026086,26.490118577075098,FBgn0026086
rna-NM_001258543.2,32,1891,0.016922263352723427,NM_001258543,FBgn0026086,FBgn0026086,26.490118577075098,FBgn0026086
rna-NM_001297863.1,28,1851,0.015126958400864398,NM_001297863,FBgn0026086,FBgn0026086,26.490118577075098,FBgn0026086
rna-NM_001258541.2,39,1938,0.020123839009287926,NM_001258541,FBgn0026086,FBgn0026086,26.490118577075098,FBgn0026086
rna-NM_001258540.1,76,2727,0.027869453612027868,NM_001258540,FBgn0026086,FBgn0026086,26.490118577075098,FBgn0026086
rna-NM_001382020.1,63,2315,0.027213822894168467,NM_001382020,FBgn0026086,FBgn0026086,26.490118577075098,FBgn0026086
rna-NM_001272215.2,28,802,0.034912718204488775,NM_001272215,FBgn0026090,FBgn0026090,36.55335968379447,FBgn0026090
rna-NM_130590.5,24,720,0.03333333333333333,NM_130590,FBgn0026090,FBgn0026090,36.55335968379447,FBgn0026090
rna-NM_001169171.2,92,2167,0.042455006922012,NM_001169171,FBgn0028969,FBgn0028969,108.6086956521739,FBgn0028969
rna-NM_143755.4,92,2170,0.0423963133640553,NM_143755,FBgn0028969,FBgn0028969,108.6086956521739,FBgn0028969
rna-NM_001297864.1,207,3511,0.058957561948162915,NM_001297864,FBgn0023515,FBgn0023515,240.6600790513834,FBgn0023515
rna-NM_166909.3,201,3385,0.059379615952732646,NM_166909,FBgn0023515,FBgn0023515,240.6600790513834,FBgn0023515
rna-NM_130591.3,203,3451,0.058823529411764705,NM_130591,FBgn0023515,FBgn0023515,240.6600790513834,FBgn0023515
rna-NM_001144673.2,38,865,0.04393063583815029,NM_001144673,FBgn0026873,FBgn0026873,14.328063241106719,FBgn0026873
rna-NM_130592.4,37,842,0.043942992874109264,NM_130592,FBgn0026873,FBgn0026873,14.328063241106719,FBgn0026873
rna-NM_166910.2,123,2158,0.056997219647822055,NM_166910,FBgn0023516,FBgn0023516,7.839920948616588,FBgn0023516
rna-NM_130593.4,106,1972,0.0537525354969574,NM_130593,FBgn0023516,FBgn0023516,7.839920948616588,FBgn0023516
rna-NM_130594.2,165,3419,0.048259725065808716,NM_130594,FBgn0023513,FBgn0023513,41.56521739130435,FBgn0023513
rna-NM_001297865.1,165,3404,0.048472385428907167,NM_001297865,FBgn0023513,FBgn0023513,41.56521739130435,FBgn0023513
rna-NM_001297866.1,45,1097,0.04102096627164995,NM_001297866,FBgn0023517,FBgn0023517,103.9802371541502,FBgn0023517
rna-NM_130595.3,45,1100,0.04090909090909091,NM_130595,FBgn0023517,FBgn0023517,103.9802371541502,FBgn0023517
rna-NM_130596.3,126,2543,0.04954777821470704,NM_130596,FBgn0014411,FBgn0014411,263.0711462450593,FBgn0014411
rna-NM_001297867.1,70,920,0.07608695652173914,NM_001297867,FBgn0026089,FBgn0026089,24.50592885375494,FBgn0026089
rna-NM_130597.3,46,508,0.09055118110236221,NM_130597,FBgn0026089,FBgn0026089,24.50592885375494,FBgn0026089
rna-NM_130598.3,120,1704,0.07042253521126761,NM_130598,FBgn0023514,FBgn0023514,45.56126482213439,FBgn0023514
rna-NM_001272217.1,38,598,0.06354515050167224,NM_001272217,FBgn0026088,FBgn0026088,9.113438735177864,FBgn0026088
rna-NM_130599.3,29,501,0.05788423153692615,NM_130599,FBgn0026088,FBgn0026088,9.113438735177864,FBgn0026088
rna-NM_130600.2,57,1019,0.05593719332679097,NM_130600,FBgn0029594,FBgn0029594,15.312252964426877,FBgn0029594
rna-NM_001272218.1,49,770,0.06363636363636363,NM_001272218,FBgn0029594,FBgn0029594,15.312252964426877,FBgn0029594
rna-NM_080301.3,509,8251,0.061689492182765725,NM_080301,FBgn0023518,FBgn0023518,129.2411067193676,FBgn0023518
rna-NM_166911.4,510,8314,0.06134231416887178,NM_166911,FBgn0023518,FBgn0023518,129.2411067193676,FBgn0023518
rna-NM_001272219.1,63,1076,0.05855018587360595,NM_001272219,FBgn0023519,FBgn0023519,145.27667984189722,FBgn0023519
rna-NM_080302.3,50,869,0.05753739930955121,NM_080302,FBgn0023519,FBgn0023519,145.27667984189722,FBgn0023519
rna-NM_057317.4,53,3127,0.01694915254237288,NM_057317,FBgn0000117,FBgn0000117,1043.4387351778655,FBgn0000117
rna-NM_057318.4,53,3120,0.016987179487179486,NM_057318,FBgn0000117,FBgn0000117,1043.4387351778655,FBgn0000117
rna-NM_166912.2,52,3123,0.01665065642010887,NM_166912,FBgn0000117,FBgn0000117,1043.4387351778655,FBgn0000117
rna-NM_134273.2,53,3220,0.016459627329192546,NM_134273,FBgn0000117,FBgn0000117,1043.4387351778655,FBgn0000117
rna-NM_206605.2,53,3116,0.01700898587933248,NM_206605,FBgn0000117,FBgn0000117,1043.4387351778655,FBgn0000117
rna-NM_001272220.1,53,3211,0.0165057614450327,NM_001272220,FBgn0000117,FBgn0000117,1043.4387351778655,FBgn0000117
rna-NM_001272222.2,38,800,0.0475,NM_001272222,FBgn0052803,FBgn0052803,49.57707509881423,FBgn0052803
rna-NM_130601.5,39,818,0.04767726161369193,NM_130601,FBgn0052803,FBgn0052803,49.57707509881423,FBgn0052803
rna-NM_001272221.2,41,905,0.045303867403314914,NM_001272221,FBgn0052803,FBgn0052803,49.57707509881423,FBgn0052803
rna-NM_166915.2,250,4251,0.058809691837214774,NM_166915,FBgn0023511,FBgn0023511,22.64822134387352,FBgn0023511
rna-NM_001272223.2,235,3883,0.06052021632758177,NM_001272223,FBgn0023511,FBgn0023511,22.64822134387352,FBgn0023511
rna-NM_001258554.2,235,3935,0.05972045743329098,NM_001258554,FBgn0023511,FBgn0023511,22.64822134387352,FBgn0023511
rna-NM_130603.3,200,3221,0.06209251785159888,NM_130603,FBgn0023511,FBgn0023511,22.64822134387352,FBgn0023511
rna-NM_166914.2,234,3670,0.06376021798365122,NM_166914,FBgn0023511,FBgn0023511,22.64822134387352,FBgn0023511
rna-NM_130602.4,218,3459,0.06302399537438566,NM_130602,FBgn0023509,FBgn0023509,31.976284584980238,FBgn0023509
rna-NM_001297868.1,380,6716,0.05658129839189994,NM_001297868,FBgn0023510,FBgn0023510,77.61660079051383,FBgn0023510
rna-NM_130604.4,343,6065,0.056553998351195386,NM_130604,FBgn0023510,FBgn0023510,77.61660079051383,FBgn0023510
rna-NM_206606.3,145,2447,0.059256232120964446,NM_206606,FBgn0023512,FBgn0023512,37.73517786561265,FBgn0023512
rna-NM_130605.5,137,2297,0.05964301262516326,NM_130605,FBgn0023512,FBgn0023512,37.73517786561265,FBgn0023512
rna-NM_130606.3,181,3688,0.049078091106290675,NM_130606,FBgn0023508,FBgn0023508,90.51778656126483,FBgn0023508
rna-NM_001272224.1,174,3619,0.04807957999447361,NM_001272224,FBgn0023508,FBgn0023508,90.51778656126483,FBgn0023508
rna-NM_130607.3,80,1747,0.04579278763594734,NM_130607,FBgn0023522,FBgn0023522,74.26086956521739,FBgn0023522
rna-NM_166916.2,84,1791,0.04690117252931323,NM_166916,FBgn0023522,FBgn0023522,74.26086956521739,FBgn0023522
rna-NM_001272226.1,84,1765,0.04759206798866856,NM_001272226,FBgn0023522,FBgn0023522,74.26086956521739,FBgn0023522
rna-NM_166917.2,86,1648,0.05218446601941747,NM_166917,FBgn0023522,FBgn0023522,74.26086956521739,FBgn0023522
rna-NM_001272225.1,82,1544,0.05310880829015544,NM_001272225,FBgn0023522,FBgn0023522,74.26086956521739,FBgn0023522
rna-NM_206607.2,96,2341,0.04100811618966254,NM_206607,FBgn0023520,FBgn0023520,14.861660079051383,FBgn0023520
rna-NM_130609.4,49,1105,0.044343891402714934,NM_130609,FBgn0023521,FBgn0023521,13.798418972332016,FBgn0023521
rna-NM_001272234.1,637,12551,0.05075292805354155,NM_001272234,FBgn0264562,FBgn0264562,37.758893280632414,FBgn0264562
rna-NM_001272233.2,513,10003,0.051284614615615315,NM_001272233,FBgn0264562,FBgn0264562,37.758893280632414,FBgn0264562
rna-NM_001272230.1,434,8596,0.050488599348534204,NM_001272230,FBgn0264562,FBgn0264562,37.758893280632414,FBgn0264562
